     0		     1		     2		     3		     4		     5		     6		     7		     8		     9		    10		    11		    12		    13		    14		    15		    16		    17		    18		    19		    20		    21		    22		    23		    24		    25		    26		    27		    28		    29		    30		    31		    32		    33		    34		    35		
0.939663	1.000000	1.038863	0.723354	0.624824	0.535705	0.281842	0.877804	0.313001	0.080062	0.377601	0.775436	0.131078	0.628783	0.310716	0.645535	0.266857	0.727892	0.258238	0.764471	0.931896	0.931987	0.207739	0.706115	0.303893	0.541188	0.300482	0.433033	0.828889	0.685282	0.216449	0.360423	0.701059	0.158855	0.196591	1.000000	
0.987783	0.050000	0.050000	0.771907	0.673574	0.584633	0.331279	0.926048	0.362375	0.129901	0.426845	0.823885	0.180816	0.677526	0.360095	0.694244	0.316323	0.776436	0.307721	0.812942	0.980032	0.980124	0.257324	0.754703	0.353286	0.590105	0.349881	0.482167	0.877231	0.733911	0.266017	0.409702	0.749657	0.208537	0.246198	0.050000	
1.035808	0.129840	0.099900	0.820364	0.722227	0.663404	0.410556	0.974196	0.411650	0.179642	0.475992	0.872237	0.230454	0.726171	0.409374	0.742855	0.365691	0.824883	0.357106	0.891317	1.000000	1.000000	0.336749	0.803193	0.402579	0.638925	0.429122	0.561143	0.925477	0.782444	0.345425	0.458882	0.798158	0.258120	0.295706	0.099900	
0.050000	0.179580	0.149700	0.868723	0.770783	0.712077	0.489735	1.000000	0.490767	0.229282	0.525040	0.920493	0.279993	0.804658	0.458556	0.791370	0.414959	0.873234	0.406392	0.939534	0.050000	0.050000	0.386076	0.851587	0.451774	0.687647	0.478263	0.610020	0.973626	0.830879	0.394734	0.507965	0.846561	0.307604	0.345114	0.149700	
0.099900	0.229221	0.199401	0.916985	0.819241	0.760653	0.538755	0.050000	0.539785	0.278824	0.573990	0.968652	0.329433	0.853049	0.507638	0.839787	0.464130	0.921487	0.455579	0.987655	0.099900	0.099900	0.435303	0.899884	0.500870	0.736272	0.527307	0.688800	1.000000	0.909157	0.443944	0.556949	0.894868	0.356989	0.424364	0.199401	
0.149700	0.278763	0.249002	0.965151	0.867603	0.809132	0.617678	0.099900	0.588705	0.328266	0.652842	1.000000	0.378774	0.901343	0.556623	0.888107	0.513201	0.999584	0.534668	1.000000	0.179640	0.149700	0.484433	0.948084	0.549869	0.814739	0.576252	0.737423	0.050000	0.957339	0.493056	0.605835	0.943079	0.406275	0.473515	0.249002	
0.199401	0.328205	0.328504	1.013221	0.945807	0.857513	0.666443	0.149700	0.637528	0.407550	0.701536	0.050000	0.458017	0.949540	0.605510	0.936331	0.592175	1.000000	0.613598	0.050000	0.229281	0.199401	0.563464	1.000000	0.628769	0.863110	0.625100	0.785948	0.129900	1.000000	0.542070	0.654623	0.991192	0.485402	0.522568	0.328444	
0.249002	0.377549	0.407847	0.050000	0.993916	0.905798	0.715110	0.199401	0.686253	0.456734	0.750133	0.099900	0.507101	0.997641	0.654299	0.984459	0.640991	0.050000	0.662371	0.099900	0.278822	0.249002	0.612337	0.050000	0.677511	0.911384	0.673849	0.834376	0.179640	0.050000	0.590986	0.733314	1.000000	0.564371	0.571523	0.377787	
0.298504	0.426794	0.457031	0.129900	1.041928	0.983927	0.763679	0.249002	0.734880	0.505821	0.828573	0.149700	0.586086	1.000000	0.762930	1.000000	0.719649	0.099900	0.711046	0.179640	0.328265	0.328444	0.661112	0.099900	0.726156	0.959561	0.722502	0.882707	0.229281	0.099900	0.639804	0.781847	0.050000	0.613243	0.650320	0.427032	
0.377907	0.475940	0.506117	0.179640	0.080000	1.031959	0.812152	0.298504	0.783411	0.554809	0.876915	0.229341	0.634914	0.050000	0.811404	0.050000	0.768209	0.149700	0.759624	0.229281	0.377608	0.377787	0.709790	0.149700	0.804704	1.000000	0.800997	0.930942	0.278822	0.149700	0.688525	0.860223	0.099900	0.662016	0.699019	0.506117	
0.427151	0.524988	0.555105	0.229281	0.129840	0.050000	0.860528	0.347907	0.831844	0.603700	0.925162	0.278882	0.683644	0.099900	0.859782	0.099900	0.816673	0.199401	0.808105	0.278822	0.426853	0.427032	0.758371	0.199401	0.853095	0.050000	0.849395	0.979080	0.328265	0.199401	0.737147	0.908503	0.149700	0.710692	0.747621	0.555105	
0.476297	0.573938	0.603995	0.278822	0.179580	0.099900	0.908807	0.397211	0.880180	0.652492	0.973311	0.328324	0.732277	0.149700	0.908062	0.149700	0.865039	0.249002	0.856489	0.328265	0.475999	0.476177	0.806854	0.249002	0.901388	0.099900	0.927696	1.000000	0.407548	0.249002	0.785673	0.956686	0.199401	0.789211	0.796126	0.603995	
0.525344	0.652790	0.652787	0.328265	0.229221	0.149700	0.956989	0.446417	0.928420	0.731187	1.000000	0.407608	0.780813	0.199401	0.956246	0.199401	0.943249	0.298504	0.904776	0.377608	0.525047	0.525225	0.855240	0.298504	0.949586	0.149700	0.975841	0.050000	0.456733	0.298504	0.864102	1.000000	0.278942	0.837632	0.844534	0.652787	
0.574294	0.701485	0.701481	0.377608	0.278763	0.199401	1.000000	0.525464	0.976563	0.779725	0.050000	0.486732	0.859191	0.279002	1.000000	0.278942	0.991363	0.347907	0.952966	0.426853	0.603937	0.574175	0.903530	0.347907	0.997687	0.229401	1.000000	0.129840	0.505820	0.347907	0.912374	0.050000	0.358324	0.885957	0.892845	0.701481	
0.623145	0.750082	0.750078	0.426853	0.328205	0.249002	0.050000	0.604413	1.000000	0.858106	0.099900	0.535759	0.907473	0.328444	0.079940	0.358384	1.000000	0.427151	1.000000	0.505939	0.652729	0.623026	0.981663	0.427151	1.000000	0.308882	0.050000	0.179580	0.554808	0.427151	0.990489	0.099900	0.407607	0.934185	0.941059	0.750078	
0.701899	0.798582	0.798578	0.475999	0.377549	0.298504	0.099900	0.653204	0.050000	0.906389	0.149700	0.584688	0.955658	0.377787	0.129780	0.407667	0.050000	0.476297	0.050000	0.554927	0.701424	0.701780	1.000000	0.506237	0.050000	0.358264	0.099900	0.229221	0.633638	0.476297	1.000000	0.179640	0.456792	0.982317	0.989177	0.828518	
0.750495	0.846984	0.846981	0.555047	0.456794	0.347907	0.149700	0.701898	0.099900	0.954577	0.199401	0.633518	1.000000	0.456972	0.179521	0.456852	0.099900	0.555284	0.129840	0.603818	0.750021	0.750377	0.050000	0.555224	0.099900	0.407548	0.149700	0.278763	0.682371	0.525344	0.050000	0.229281	0.535879	1.000000	1.000000	0.906801	
0.798994	0.895291	0.895287	0.603937	0.505880	0.397211	0.199401	0.750494	0.179700	1.000000	0.278942	0.682251	0.050000	0.506058	0.229162	0.535878	0.149700	0.604174	0.179580	0.652610	0.798521	0.798876	0.099900	0.604114	0.149700	0.456733	0.199401	0.328205	0.731006	0.574294	0.099900	0.278822	0.584807	0.050000	0.050000	0.954988	
0.847396	0.943500	0.943496	0.652729	0.554868	0.476417	0.249002	0.798993	0.229341	0.050000	0.328384	0.730887	0.099900	0.555045	0.278703	0.584807	0.199401	0.652965	0.229221	0.701305	0.846924	0.847278	0.149700	0.652906	0.199401	0.505819	0.249002	0.377549	0.779544	0.623145	0.179700	0.328265	0.633637	0.099900	0.129900	1.000000	
0.895701	0.991613	0.991609	0.701424	0.603759	0.525464	0.298504	0.847395	0.278882	0.099900	0.377727	0.779425	0.149700	0.603935	0.328146	0.633637	0.249002	0.701659	0.278763	0.749902	0.895230	0.895584	0.199401	0.701600	0.249002	0.554808	0.298504	0.426794	0.827985	0.671899	0.229341	0.377608	0.682370	0.149700	0.179640	0.050000	
0.973910	1.000000	1.048000	0.779961	0.652551	0.574413	0.347907	0.925640	0.358264	0.149700	0.426972	0.827866	0.199401	0.652728	0.377489	0.682370	0.298504	0.750256	0.328205	0.798402	0.943440	0.943792	0.249002	0.750197	0.298504	0.603698	0.347907	0.475940	0.876329	0.720555	0.278882	0.456793	0.760945	0.199401	0.229281	0.099900	
1.021962	0.079940	0.050000	0.828401	0.701246	0.653204	0.427151	0.973789	0.407548	0.199401	0.476118	0.876210	0.249002	0.701422	0.426735	0.731005	0.347907	0.798756	0.377549	0.846805	0.991553	0.991905	0.298504	0.798696	0.347907	0.652490	0.397211	0.524988	0.924577	0.769114	0.358264	0.505879	0.809423	0.249002	0.278822	0.149700	
