     0		     1		     2		     3		     4		     5		     6		     7		     8		     9		    10		    11		    12		    13		    14		    15		    16		    17		    18		    19		    20		    21		    22		    23		    24		    25		    26		    27		    28		    29		    30		    31		    32		    33		    34		    35		
0.055909	0.870159	0.441805	0.466689	0.302888	0.195922	0.418749	0.235090	0.257019	0.499095	0.191688	0.320828	0.423470	0.820330	0.471866	0.600519	0.630946	0.802635	0.451490	0.650134	0.214562	0.766725	0.697130	0.670936	0.352656	0.314432	0.477927	0.148469	0.230278	0.481826	0.413205	0.513654	0.159586	0.989796	0.865072	0.608621	
0.105797	0.918419	0.490921	0.515755	0.352283	0.245530	0.467911	0.284620	0.306505	0.548097	0.241305	0.370186	0.472623	0.868690	0.520923	0.649318	0.679684	0.851029	0.500587	0.698834	0.264133	0.815192	0.745736	0.719595	0.401951	0.363803	0.526972	0.228172	0.279817	0.530862	0.462379	0.562627	0.239267	1.037816	0.943282	0.657403	
0.155585	0.966582	0.539939	0.564724	0.401578	0.295039	0.516975	0.334051	0.355892	0.597001	0.290822	0.419446	0.521677	0.916952	0.569881	0.698019	0.728325	0.899327	0.549586	0.747436	0.313604	0.863561	0.794244	0.768155	0.451147	0.413075	0.575918	0.277716	0.329258	0.579801	0.511454	0.611502	0.288788	0.050000	0.991396	0.706088	
0.235274	1.014649	0.618800	0.613594	0.450775	0.344449	0.565941	0.413323	0.405181	0.645807	0.340241	0.468607	0.570634	0.965118	0.618741	0.746623	0.776868	0.947529	0.598487	0.795941	0.362977	0.911834	0.842656	0.816619	0.500244	0.462249	0.624766	0.327160	0.408599	0.628641	0.560431	0.660279	0.338211	0.129900	1.039413	0.784616	
0.284804	0.050000	0.667562	0.662367	0.499873	0.393760	0.614809	0.492496	0.454370	0.694515	0.389560	0.517670	0.649493	1.013188	0.697444	0.795130	0.825314	0.995634	0.647290	0.874289	0.412251	0.960011	0.890970	0.864986	0.549244	0.511325	0.673516	0.376506	0.457782	0.677384	0.609310	0.708958	0.387534	0.179640	0.050000	0.833047	
0.334234	0.099900	0.716227	0.711042	0.548874	0.442972	0.663580	0.541511	0.503462	0.743126	0.438781	0.596634	0.698194	0.050000	0.746049	0.873540	0.903664	1.043642	0.695996	0.922541	0.491427	1.008091	0.969128	0.943196	0.598145	0.560302	0.722169	0.455693	0.506866	0.726029	0.658092	0.757540	0.436759	0.229281	0.099900	0.881381	
0.383566	0.149700	0.764794	0.759620	0.597776	0.492086	0.712253	0.590428	0.552455	0.791640	0.487903	0.645441	0.746797	0.099900	0.794557	0.921793	0.981856	0.080000	0.744604	0.970696	0.540444	0.080000	1.000000	1.021250	0.646949	0.609181	0.770725	0.504782	0.585793	0.804517	0.706776	0.806025	0.485886	0.278822	0.149700	0.929618	
0.432798	0.199401	0.813265	0.808101	0.646580	0.541102	0.760828	0.639247	0.601350	0.840057	0.566928	0.694150	0.795304	0.179700	0.842968	0.999949	1.029893	0.159780	0.823114	1.018754	0.619303	0.129840	0.079940	0.050000	0.695655	0.687903	0.819184	0.553772	0.634621	0.852908	0.755362	0.854413	0.534914	0.328265	0.199401	0.977759	
0.481933	0.249002	0.861638	0.856485	0.695287	0.590020	0.809307	0.687969	0.650147	0.918377	0.615794	0.742762	0.843713	0.229341	0.921282	1.047949	0.079940	0.209460	0.871468	0.050000	0.668064	0.209520	0.129780	0.099900	0.744264	0.736527	0.867545	0.602664	0.683352	0.931202	0.803851	0.902704	0.583844	0.377608	0.279002	1.025803	
0.530969	0.298504	0.909915	0.904772	0.743897	0.638840	0.857688	0.736593	0.698847	0.966540	0.664562	0.791276	0.892026	0.278882	0.969439	0.050000	0.129780	0.259042	0.919725	0.099900	0.716728	0.259101	0.179521	0.149700	0.792775	0.785054	0.915810	0.651459	0.731985	0.979340	0.852244	0.950899	0.632676	0.426853	0.328444	0.050000	
0.579907	0.347907	0.958095	0.982962	0.792409	0.687562	0.905973	0.785119	0.807449	1.014607	0.743173	0.839694	0.940242	0.358324	1.017500	0.159780	0.179521	0.308523	0.967886	0.149700	0.795235	0.308583	0.229162	0.229401	0.841190	0.833484	0.963978	0.700156	0.810521	1.027381	0.900539	0.998997	0.681411	0.475999	0.377787	0.129840	
0.628747	0.427211	1.000000	1.048000	0.870764	0.736187	0.954161	0.833549	0.885774	0.079940	0.791687	0.888014	1.000000	0.407608	0.050000	0.209460	0.229162	0.357906	1.015950	0.229341	0.873644	0.357966	0.278703	0.278942	0.919447	0.941817	1.012050	0.778696	0.858900	0.050000	0.978738	1.046999	0.789928	0.525047	0.427032	0.179580	
0.707490	0.476357	0.050000	0.050000	0.919022	0.784715	1.002252	0.911822	0.934003	0.129780	0.840103	0.936238	0.079940	0.456792	0.099900	0.259042	0.278703	0.407191	0.050000	0.278882	0.921897	0.407250	0.328146	0.328384	0.997609	0.989933	0.050000	0.827139	0.907182	0.099900	1.026781	0.079940	0.838348	0.573997	0.476177	0.229221	
0.756075	0.525404	0.099900	0.099900	0.967184	0.833145	0.050000	0.959998	0.982135	0.179521	0.888423	0.984366	0.129780	0.505879	0.149700	0.308523	0.328146	0.456376	0.129900	0.358324	0.970053	0.456435	0.377489	0.377727	1.000000	1.048000	0.129840	0.875484	0.955368	0.149700	0.079940	0.159720	0.886672	0.622849	0.525225	0.278763	
0.804563	0.604353	0.179700	0.179700	1.015250	0.941419	0.129900	1.000000	1.048000	0.259102	0.996586	1.032397	0.179521	0.584807	0.259341	0.357906	0.377489	0.535403	0.179640	0.437608	1.018113	0.535463	0.456735	0.426972	0.050000	0.050000	0.209520	0.953733	1.003457	0.229341	0.129780	0.209401	0.934898	0.671603	0.604115	0.328205	
0.852953	0.653145	0.229341	0.229341	0.080000	0.989536	0.179640	0.050000	0.050000	0.338583	1.044593	0.079940	0.229162	0.633638	0.308822	0.407191	0.456675	0.584333	0.229281	0.486732	0.050000	0.614392	0.505821	0.476118	0.099900	0.099900	0.289101	1.001826	0.079940	0.278882	0.179521	0.258982	0.983029	0.750200	0.652906	0.377549	
0.901248	0.701838	0.278882	0.278882	0.159840	1.037557	0.229281	0.099900	0.099900	0.387906	0.050000	0.159720	0.278703	0.682370	0.358204	0.456376	0.505761	0.633164	0.278822	0.535759	0.099900	0.663163	0.554809	0.525166	0.149700	0.149700	0.368523	0.050000	0.129780	0.328324	0.229162	0.338464	1.031062	0.828640	0.701601	0.426794	
0.949445	0.750435	0.328324	0.328324	0.209520	0.050000	0.278822	0.149700	0.149700	0.437130	0.099900	0.209401	0.328146	0.731006	0.407488	0.505463	0.554750	0.681898	0.328265	0.584688	0.149700	0.711837	0.603700	0.574115	0.199401	0.199401	0.417786	0.099900	0.179521	0.377668	0.278703	0.387787	0.050000	0.876983	0.750197	0.475940	
0.997546	0.798934	0.377668	0.377668	0.259101	0.099900	0.328265	0.199401	0.199401	0.486256	0.149700	0.258982	0.377489	0.779544	0.456673	0.554453	0.603640	0.730534	0.377608	0.633518	0.199401	0.760413	0.652492	0.622967	0.249002	0.249002	0.466950	0.149700	0.229162	0.426912	0.328146	0.437011	0.099900	0.925229	0.798697	0.524988	
1.045551	0.877276	0.426912	0.426912	0.308583	0.149700	0.407548	0.249002	0.249002	0.535284	0.199401	0.308464	0.426735	0.827984	0.505760	0.603344	0.652433	0.779073	0.426853	0.682251	0.249002	0.808892	0.701187	0.671721	0.298504	0.298504	0.516017	0.199401	0.278703	0.476059	0.377489	0.486137	0.149700	0.973378	0.847100	0.573938	
0.050000	0.925521	0.476059	0.476059	0.357966	0.199401	0.456733	0.298504	0.298504	0.584213	0.249002	0.357847	0.475881	0.876328	0.554748	0.652137	0.701128	0.827515	0.475999	0.730887	0.298504	0.857274	0.749785	0.720378	0.347907	0.347907	0.564985	0.279002	0.328146	0.525106	0.426735	0.535165	0.229401	1.021431	0.925345	0.622790	
0.099900	0.973670	0.525106	0.525106	0.407250	0.249002	0.505820	0.347907	0.347907	0.633045	0.298504	0.407131	0.524929	0.924576	0.603639	0.700833	0.749726	0.875860	0.525047	0.779425	0.347907	0.905560	0.798285	0.768937	0.397211	0.397211	0.613855	0.328444	0.377489	0.574056	0.475881	0.584095	0.278942	0.050000	0.973495	0.671545	
0.179700	1.021723	0.603996	0.574056	0.456435	0.298504	0.554808	0.427151	0.397211	0.681778	0.347907	0.456317	0.573879	0.972727	0.652431	0.749431	0.798226	0.924108	0.573997	0.827866	0.397211	0.953749	0.846689	0.817399	0.446417	0.446417	0.662627	0.377787	0.456735	0.622908	0.524929	0.632927	0.328384	0.129900	1.021548	0.750142	
0.229341	0.050000	0.652788	0.622908	0.505523	0.347907	0.603698	0.506297	0.446417	0.730415	0.397211	0.505404	0.652732	1.020781	0.731067	0.827932	0.846630	0.972260	0.622849	0.906150	0.476417	1.001841	0.924936	0.865764	0.495524	0.495524	0.711302	0.456972	0.505821	0.671662	0.573879	0.681661	0.377727	0.179640	0.050000	0.798641	
0.278882	0.099900	0.701483	0.671662	0.554512	0.397211	0.652491	0.555284	0.495524	0.778954	0.446417	0.584394	0.701426	0.050000	0.779604	0.876276	0.924937	1.020315	0.671603	0.954338	0.525464	0.050000	0.973086	0.943973	0.544533	0.544533	0.759879	0.506058	0.554809	0.720319	0.622732	0.730297	0.426972	0.229281	0.099900	0.847044	
0.328324	0.149700	0.750080	0.720319	0.603403	0.446417	0.701186	0.604174	0.544533	0.827396	0.495524	0.633225	0.750023	0.129900	0.828045	0.924524	1.000000	0.080000	0.750260	1.002429	0.604353	0.129900	1.000000	1.022025	0.593444	0.623384	0.808359	0.555045	0.633640	0.798818	0.671486	0.778837	0.476118	0.278822	0.149700	0.895350	
0.377668	0.199401	0.798580	0.768878	0.652196	0.495524	0.749784	0.652965	0.593444	0.875741	0.544533	0.681958	0.798523	0.179640	0.876389	0.972675	0.050000	0.129840	0.798760	0.050000	0.653144	0.179640	0.050000	0.050000	0.642257	0.672137	0.856743	0.603935	0.682373	0.847221	0.720143	0.827279	0.525166	0.328265	0.199401	0.943559	
0.426912	0.249002	0.846982	0.817341	0.700891	0.544533	0.798284	0.701659	0.642257	0.953990	0.593444	0.730594	0.846926	0.229281	0.954636	1.020729	0.129840	0.179580	0.847162	0.099900	0.701838	0.259221	0.099900	0.099900	0.690972	0.720793	0.905029	0.652728	0.731008	0.895526	0.768703	0.875625	0.574115	0.377608	0.249002	0.991672	
0.476059	0.298504	0.895288	0.895706	0.749490	0.593444	0.846687	0.750256	0.750972	1.002082	0.672197	0.779133	0.895232	0.308822	1.002727	0.109880	0.179580	0.229221	0.895468	0.149700	0.780374	0.308702	0.149700	0.149700	0.739590	0.769351	0.953219	0.701422	0.779546	0.973735	0.817166	0.923873	0.622967	0.426853	0.328504	1.039689	
0.525106	0.347907	0.943498	0.943914	0.797991	0.642257	0.894994	0.798756	0.799470	0.050000	0.720853	0.827575	0.943442	0.358205	0.050000	0.159660	0.229221	0.278763	0.943677	0.199401	0.858814	0.358085	0.199401	0.229401	0.788111	0.847812	1.001313	0.779959	0.857987	1.021788	0.865531	0.972026	0.701661	0.475999	0.377847	0.079940	
0.574056	0.397211	0.991611	0.992027	0.846395	0.690972	0.943204	0.847158	0.847872	0.099900	0.769411	0.875920	0.991555	0.407488	0.099900	0.209341	0.278763	0.328205	0.991790	0.249002	0.907096	0.407369	0.249002	0.278942	0.836535	0.926117	0.050000	0.828399	0.906271	0.050000	0.943800	1.020082	0.780198	0.525047	0.427091	0.129780	
0.622908	0.476417	1.000000	1.048000	0.924642	0.739590	1.000000	0.895464	0.926116	0.179640	0.817872	0.924168	1.000000	0.486613	0.149700	0.258922	0.328205	0.377549	1.048000	0.328444	0.955282	0.456554	0.298504	0.328384	0.914802	0.974265	0.099900	0.876742	0.954458	0.099900	0.991913	0.050000	0.828637	0.573997	0.476237	0.179521	
0.671662	0.525464	0.050000	0.050000	0.972793	0.788111	0.050000	0.943673	0.974264	0.229281	0.866236	0.972320	0.050000	0.535640	0.229401	0.308404	0.377549	0.426794	0.050000	0.437787	1.003371	0.535581	0.377907	0.377727	1.000000	1.022316	0.209580	0.954989	1.002549	0.179640	1.039929	0.159780	0.876980	0.622849	0.555225	0.229162	
0.720319	0.574413	0.129900	0.129900	1.020847	0.896475	0.099900	1.000000	1.022315	0.308762	0.974444	1.020375	0.099900	0.584569	0.308882	0.357788	0.426794	0.505880	0.099900	0.486912	0.050000	0.614510	0.427151	0.426972	0.050000	0.050000	0.289161	1.003079	0.079940	0.229281	0.050000	0.209460	0.925226	0.701543	0.604114	0.278703	
0.768878	0.623264	0.179640	0.179640	0.080000	0.944682	0.149700	0.050000	0.050000	0.388145	1.022495	0.079940	0.149700	0.633400	0.358264	0.407072	0.505880	0.554868	0.149700	0.535938	0.099900	0.663281	0.476297	0.476118	0.099900	0.099900	0.338583	0.050000	0.129780	0.278822	0.099900	0.259042	0.973376	0.750140	0.652906	0.328146	
