     0		     1		     2		     3		     4		     5		     6		     7		     8		     9		    10		    11		    12		    13		    14		    15		    16		    17		    18		    19		    20		    21		    22		    23		    24		    25		    26		    27		    28		    29		    30		    31		    32		    33		    34		    35		
0.791639	0.833183	0.184013	0.200643	0.206977	1.001339	0.259700	0.784665	0.313183	0.925591	0.457034	0.400048	0.761304	0.791243	1.000000	0.557087	0.294634	0.224034	0.252542	0.695059	0.374311	0.264390	0.999238	0.523827	0.594458	0.439277	0.289853	0.424657	0.948435	0.122336	0.255314	0.734075	0.668013	0.215049	0.634083	0.426912	
0.840056	0.881517	0.233645	0.250241	0.256563	0.050000	0.309180	0.833095	0.362557	0.973740	0.506120	0.449248	0.809781	0.839660	0.050000	0.605973	0.344045	0.273586	0.302037	0.743669	0.423563	0.343861	1.000000	0.602719	0.643269	0.488398	0.339273	0.503808	1.000000	0.202032	0.304803	0.782607	0.716677	0.264619	0.712755	0.476058	
0.888375	0.929754	0.283178	0.299741	0.306050	0.099900	0.358562	0.881429	0.441832	1.000000	0.585047	0.498349	0.858162	0.887981	0.099900	0.684701	0.393357	0.323039	0.351433	0.792181	0.472716	0.393174	0.050000	0.651514	0.691982	0.537422	0.388594	0.552800	0.050000	0.251628	0.354194	0.831041	0.765243	0.314090	0.761329	0.525106	
0.936599	0.977895	0.332611	0.349141	0.355438	0.149700	0.407845	0.929666	0.490948	0.050000	0.633877	0.547353	0.906445	0.936205	0.149700	0.733331	0.442570	0.372393	0.400730	0.840597	0.521770	0.442387	0.099900	0.700211	0.740598	0.586347	0.437817	0.601695	0.099900	0.301125	0.403485	0.879379	0.813713	0.363462	0.809807	0.574055	
1.000000	1.025939	0.411886	0.398443	0.404727	0.199401	0.487029	1.000000	0.569906	0.099900	0.682610	0.596258	0.984632	1.000000	0.229341	0.781865	0.491685	0.421648	0.449929	0.918856	0.570727	0.491503	0.149700	0.748810	0.789117	0.635174	0.486942	0.650491	0.149700	0.350522	0.452678	0.957561	0.862085	0.412735	0.858187	0.622907	
0.050000	0.080000	0.461062	0.447646	0.453918	0.249002	0.536055	0.050000	0.618766	0.149700	0.731244	0.645066	1.000000	0.079940	0.278882	0.830301	0.540702	0.500745	0.528969	0.967018	0.619585	0.540520	0.199401	0.797313	0.837539	0.683904	0.535968	0.699190	0.199401	0.399821	0.531773	1.000000	0.940301	0.461909	0.906471	0.671661	
0.099900	0.129840	0.510140	0.496751	0.503010	0.298504	0.584983	0.099900	0.667529	0.199401	0.779782	0.693775	0.050000	0.129780	0.328324	0.878640	0.589620	0.549743	0.607911	1.000000	0.698286	0.589438	0.249002	0.845718	0.885864	0.762476	0.584896	0.747792	0.249002	0.449022	0.580709	0.050000	0.988421	0.510985	0.954658	0.720318	
0.149700	0.179580	0.589120	0.545757	0.582004	0.347907	0.633813	0.149700	0.716194	0.249002	0.828222	0.742388	0.099900	0.179521	0.377668	0.926883	0.638441	0.598644	0.656695	0.050000	0.746890	0.638260	0.298504	0.894027	0.934092	0.810951	0.633726	0.796296	0.298504	0.498124	0.629548	0.129900	1.000000	0.619903	1.000000	0.798817	
0.199401	0.229221	0.637942	0.594666	0.630840	0.397211	0.682545	0.199401	0.764761	0.298504	0.876566	0.790903	0.149700	0.229162	0.426912	0.975029	0.687164	0.647446	0.705382	0.099900	0.795396	0.686983	0.347907	0.942239	0.982224	0.859329	0.682458	0.844704	0.347907	0.547127	0.678289	0.179640	0.050000	0.668664	0.050000	0.847220	
0.249002	0.278763	0.686666	0.643477	0.679578	0.446417	0.731180	0.249002	0.813232	0.347907	0.924813	0.839321	0.199401	0.278703	0.506059	1.000000	0.765730	0.696151	0.753971	0.149700	0.843805	0.765549	0.397211	0.990354	1.000000	0.937550	0.731094	0.893014	0.397211	0.625973	0.756872	0.229281	0.099900	0.717326	0.099900	0.895525	
0.298504	0.328205	0.735292	0.692190	0.728219	0.495524	0.779718	0.298504	0.861605	0.397211	0.972963	0.887643	0.249002	0.328146	0.555046	0.050000	0.814199	0.744759	0.832463	0.199401	0.892117	0.814018	0.476417	1.000000	0.050000	0.985675	0.779631	0.941228	0.446417	0.704661	0.805358	0.278822	0.149700	0.765892	0.149700	0.943734	
