     0		     1		     2		     3		     4		     5		     6		     7		     8		     9		
0.823759	0.448204	0.725169	0.497756	0.497756	0.497756	0.725140	0.695468	0.725259	0.348952	
0.872935	0.497756	0.774444	0.547258	0.547258	0.547258	0.774415	0.744773	0.774534	0.398603	
0.922062	0.547258	0.823670	0.596711	0.596711	0.596711	0.823640	0.794028	0.823759	0.448204	
0.971140	0.596711	0.872846	0.646114	0.646114	0.646114	0.872817	0.843234	0.872935	0.497756	
1.020169	0.676084	0.921973	0.695468	0.695468	0.695468	0.921944	0.892391	0.922062	0.547258	
0.050000	0.725408	0.971051	0.744773	0.744773	0.744773	0.971022	0.941498	0.971140	0.596711	
0.099950	0.774683	1.020080	0.823998	0.794028	0.794028	1.020051	1.020527	1.049000	0.676084	
0.149850	0.853878	0.050000	0.873174	0.843234	0.873204	0.050000	0.050000	0.050000	0.725408	
0.199700	0.903024	0.099950	0.922301	0.892391	0.922331	0.099950	0.099950	0.099950	0.774683	
0.249500	0.952121	0.149850	0.971378	0.941498	0.971408	0.149850	0.149850	0.149850	0.823908	
0.299251	1.001169	0.229670	1.020407	1.020527	1.049000	0.229670	0.199700	0.199700	0.873084	
0.378922	0.050000	0.309411	0.050000	0.050000	0.050000	0.279441	0.249500	0.249500	0.922211	
0.428543	0.099950	0.359101	0.099950	0.099950	0.099950	0.329161	0.299251	0.299251	0.971289	
0.478114	0.149850	0.408742	0.149850	0.149850	0.149850	0.378832	0.348952	0.348952	1.020318	
0.527636	0.199700	0.458333	0.199700	0.199700	0.199700	0.428453	0.398603	0.428573	0.050000	
0.577109	0.249500	0.507875	0.249500	0.249500	0.249500	0.478025	0.448204	0.478144	0.099950	
0.626531	0.299251	0.557367	0.299251	0.299251	0.299251	0.527547	0.497756	0.527666	0.149850	
0.675905	0.348952	0.606810	0.348952	0.348952	0.348952	0.577019	0.547258	0.577138	0.199700	
0.725229	0.398603	0.656203	0.398603	0.398603	0.398603	0.626442	0.596711	0.626561	0.249500	
0.774504	0.448204	0.705547	0.448204	0.448204	0.448204	0.675816	0.646114	0.675935	0.299251	
0.823729	0.497756	0.754841	0.497756	0.497756	0.497756	0.725140	0.695468	0.725259	0.348952	
0.872906	0.547258	0.804086	0.547258	0.547258	0.547258	0.774415	0.744773	0.774534	0.398603	
0.922033	0.596711	0.853282	0.596711	0.596711	0.596711	0.823640	0.794028	0.823759	0.448204	
0.971111	0.646114	0.902429	0.646114	0.646114	0.646114	0.872817	0.843234	0.872935	0.497756	
1.020139	0.725438	0.951527	0.695468	0.695468	0.695468	0.921944	0.892391	0.922062	0.547258	
0.050000	0.774713	1.000575	0.774743	0.744773	0.744773	0.971022	0.941498	0.971140	0.596711	
0.099950	0.853908	0.050000	0.823968	0.794028	0.794028	1.020051	1.020527	1.049000	0.676084	
0.149850	0.903054	0.099950	0.873144	0.843234	0.873204	0.050000	0.050000	0.050000	0.725408	
0.199700	0.952151	0.149850	0.922271	0.892391	0.922331	0.099950	0.099950	0.099950	0.774683	
0.249500	1.001199	0.229670	0.971349	0.941498	0.971408	0.149850	0.149850	0.149850	0.823908	
0.329221	0.050000	0.279441	1.020377	1.020527	1.049000	0.229670	0.199700	0.199700	0.873084	
0.378892	0.099950	0.359131	0.050000	0.050000	0.050000	0.279441	0.249500	0.249500	0.922211	
0.428513	0.149850	0.408772	0.099950	0.099950	0.099950	0.329161	0.299251	0.299251	0.971289	
0.478084	0.199700	0.458363	0.149850	0.149850	0.149850	0.378832	0.348952	0.348952	1.020318	
0.527606	0.249500	0.507905	0.199700	0.199700	0.199700	0.428453	0.398603	0.428573	0.050000	
0.577079	0.299251	0.557397	0.249500	0.249500	0.249500	0.478025	0.448204	0.478144	0.099950	
0.626502	0.348952	0.606840	0.299251	0.299251	0.299251	0.527547	0.497756	0.527666	0.149850	
0.675875	0.398603	0.656233	0.348952	0.348952	0.348952	0.577019	0.547258	0.577138	0.199700	
0.725199	0.448204	0.705576	0.398603	0.398603	0.398603	0.626442	0.596711	0.626561	0.249500	
0.774474	0.497756	0.754871	0.448204	0.448204	0.448204	0.675816	0.646114	0.675935	0.299251	
0.823700	0.547258	0.804116	0.497756	0.497756	0.497756	0.725140	0.695468	0.725259	0.348952	
0.872876	0.596711	0.853312	0.547258	0.547258	0.547258	0.774415	0.744773	0.774534	0.398603	
0.922003	0.646114	0.902459	0.596711	0.596711	0.596711	0.823640	0.794028	0.823759	0.448204	
0.971081	0.695468	0.951556	0.646114	0.646114	0.646114	0.872817	0.843234	0.872935	0.497756	
1.020110	0.774743	1.000605	0.725438	0.695468	0.695468	0.921944	0.892391	0.922062	0.547258	
0.050000	0.853938	0.050000	0.774713	0.744773	0.744773	0.971022	0.941498	0.971140	0.596711	
0.099950	0.903084	0.099950	0.823938	0.794028	0.794028	1.020051	1.020527	1.049000	0.676084	
0.149850	0.952181	0.149850	0.873114	0.843234	0.873204	0.050000	0.050000	0.050000	0.725408	
0.199700	1.001229	0.229670	0.922241	0.892391	0.922331	0.099950	0.099950	0.099950	0.774683	
0.279470	0.050000	0.279441	0.971319	0.941498	0.971408	0.149850	0.149850	0.149850	0.823908	
0.329191	0.099950	0.329161	1.020347	1.020527	1.049000	0.229670	0.199700	0.199700	0.873084	
0.378862	0.149850	0.408802	0.050000	0.050000	0.050000	0.279441	0.249500	0.249500	0.922211	
0.428483	0.199700	0.458393	0.099950	0.099950	0.099950	0.329161	0.299251	0.299251	0.971289	
0.478054	0.249500	0.507935	0.149850	0.149850	0.149850	0.378832	0.348952	0.348952	1.020318	
0.527576	0.299251	0.557427	0.199700	0.199700	0.199700	0.428453	0.398603	0.428573	0.050000	
0.577049	0.348952	0.606869	0.249500	0.249500	0.249500	0.478025	0.448204	0.478144	0.099950	
0.626472	0.398603	0.656263	0.299251	0.299251	0.299251	0.527547	0.497756	0.527666	0.149850	
0.675845	0.448204	0.705606	0.348952	0.348952	0.348952	0.577019	0.547258	0.577138	0.199700	
0.725169	0.497756	0.754901	0.398603	0.398603	0.398603	0.626442	0.596711	0.626561	0.249500	
0.774444	0.547258	0.804146	0.448204	0.448204	0.448204	0.675816	0.646114	0.675935	0.299251	
0.823670	0.596711	0.853342	0.497756	0.497756	0.497756	0.725140	0.695468	0.725259	0.348952	
0.872846	0.646114	0.902488	0.547258	0.547258	0.547258	0.774415	0.744773	0.774534	0.398603	
0.921973	0.695468	0.951586	0.596711	0.596711	0.596711	0.823640	0.794028	0.823759	0.448204	
0.971051	0.744773	1.000634	0.676084	0.646114	0.646114	0.872817	0.843234	0.872935	0.497756	
1.020080	0.853968	0.050000	0.725408	0.695468	0.695468	0.921944	0.892391	0.922062	0.547258	
0.050000	0.903114	0.099950	0.774683	0.744773	0.744773	0.971022	0.941498	0.971140	0.596711	
0.099950	0.952211	0.149850	0.823908	0.794028	0.794028	1.020051	1.020527	1.049000	0.676084	
0.149850	1.001259	0.229670	0.873084	0.843234	0.873204	0.050000	0.050000	0.050000	0.725408	
0.229670	0.050000	0.279441	0.922211	0.892391	0.922331	0.099950	0.099950	0.099950	0.774683	
0.279441	0.099950	0.329161	0.971289	0.941498	0.971408	0.149850	0.149850	0.149850	0.823908	
0.329161	0.149850	0.378832	1.020318	1.020527	1.049000	0.229670	0.199700	0.199700	0.873084	
0.378832	0.199700	0.458423	0.050000	0.050000	0.050000	0.279441	0.249500	0.249500	0.922211	
0.428453	0.249500	0.507965	0.099950	0.099950	0.099950	0.329161	0.299251	0.299251	0.971289	
0.478025	0.299251	0.557457	0.149850	0.149850	0.149850	0.378832	0.348952	0.348952	1.020318	
0.527547	0.348952	0.606899	0.199700	0.199700	0.199700	0.428453	0.398603	0.428573	0.050000	
0.577019	0.398603	0.656292	0.249500	0.249500	0.249500	0.478025	0.448204	0.478144	0.099950	
0.626442	0.448204	0.705636	0.299251	0.299251	0.299251	0.527547	0.497756	0.527666	0.149850	
0.675816	0.497756	0.754930	0.348952	0.348952	0.348952	0.577019	0.547258	0.577138	0.199700	
0.725140	0.547258	0.804175	0.398603	0.398603	0.398603	0.626442	0.596711	0.626561	0.249500	
0.774415	0.596711	0.853371	0.448204	0.448204	0.448204	0.675816	0.646114	0.675935	0.299251	
0.823640	0.646114	0.902518	0.497756	0.497756	0.497756	0.725140	0.695468	0.725259	0.348952	
0.872817	0.695468	0.951615	0.547258	0.547258	0.547258	0.774415	0.744773	0.774534	0.398603	
0.921944	0.744773	1.000664	0.626681	0.596711	0.596711	0.823640	0.794028	0.823759	0.448204	
0.971022	0.823998	0.050000	0.676054	0.646114	0.646114	0.872817	0.843234	0.872935	0.497756	
1.020051	0.903144	0.099950	0.725378	0.695468	0.695468	0.921944	0.892391	0.922062	0.547258	
0.050000	0.952241	0.149850	0.774653	0.744773	0.744773	0.971022	0.941498	0.971140	0.596711	
0.099950	1.001289	0.229670	0.823878	0.794028	0.794028	1.020051	1.020527	1.049000	0.676084	
0.179820	0.050000	0.279441	0.873054	0.843234	0.873204	0.050000	0.050000	0.050000	0.725408	
0.229640	0.099950	0.329161	0.922181	0.892391	0.922331	0.099950	0.099950	0.099950	0.774683	
0.279411	0.149850	0.378832	0.971259	0.941498	0.971408	0.149850	0.149850	0.149850	0.823908	
0.329131	0.199700	0.428453	1.020288	1.020527	1.049000	0.229670	0.199700	0.199700	0.873084	
0.378802	0.249500	0.507995	0.050000	0.050000	0.050000	0.279441	0.249500	0.249500	0.922211	
0.428423	0.299251	0.557487	0.099950	0.099950	0.099950	0.329161	0.299251	0.299251	0.971289	
0.477995	0.348952	0.606929	0.149850	0.149850	0.149850	0.378832	0.348952	0.348952	1.020318	
0.527517	0.398603	0.656322	0.199700	0.199700	0.199700	0.428453	0.398603	0.428573	0.050000	
0.576989	0.448204	0.705666	0.249500	0.249500	0.249500	0.478025	0.448204	0.478144	0.099950	
0.626412	0.497756	0.754960	0.299251	0.299251	0.299251	0.527547	0.497756	0.527666	0.149850	
0.675786	0.547258	0.804205	0.348952	0.348952	0.348952	0.577019	0.547258	0.577138	0.199700	
0.725110	0.596711	0.853401	0.398603	0.398603	0.398603	0.626442	0.596711	0.626561	0.249500	
0.774385	0.646114	0.902548	0.448204	0.448204	0.448204	0.675816	0.646114	0.675935	0.299251	
0.823611	0.695468	0.951645	0.497756	0.497756	0.497756	0.725140	0.695468	0.725259	0.348952	
0.872787	0.744773	1.000693	0.577228	0.547258	0.547258	0.774415	0.744773	0.774534	0.398603	
0.921914	0.823998	0.050000	0.626651	0.596711	0.596711	0.823640	0.794028	0.823759	0.448204	
0.970992	0.873174	0.099950	0.676024	0.646114	0.646114	0.872817	0.843234	0.872935	0.497756	
1.020021	0.952271	0.149850	0.725348	0.695468	0.695468	0.921944	0.892391	0.922062	0.547258	
0.050000	1.001318	0.229670	0.774623	0.744773	0.744773	0.971022	0.941498	0.971140	0.596711	
0.129920	0.050000	0.279441	0.823848	0.794028	0.794028	1.020051	1.020527	1.049000	0.676084	
0.179790	0.099950	0.329161	0.873025	0.843234	0.873204	0.050000	0.050000	0.050000	0.725408	
0.229610	0.149850	0.378832	0.922151	0.892391	0.922331	0.099950	0.099950	0.099950	0.774683	
0.279381	0.199700	0.428453	0.971229	0.941498	0.971408	0.149850	0.149850	0.149850	0.823908	
0.329101	0.249500	0.478025	1.020258	1.020527	1.049000	0.229670	0.199700	0.199700	0.873084	
0.378772	0.299251	0.557517	0.050000	0.050000	0.050000	0.279441	0.249500	0.249500	0.922211	
0.428393	0.348952	0.606959	0.099950	0.099950	0.099950	0.329161	0.299251	0.299251	0.971289	
0.477965	0.398603	0.656352	0.149850	0.149850	0.149850	0.378832	0.348952	0.348952	1.020318	
0.527487	0.448204	0.705696	0.199700	0.199700	0.199700	0.428453	0.398603	0.428573	0.050000	
0.576960	0.497756	0.754990	0.249500	0.249500	0.249500	0.478025	0.448204	0.478144	0.099950	
0.626383	0.547258	0.804235	0.299251	0.299251	0.299251	0.527547	0.497756	0.527666	0.149850	
0.675756	0.596711	0.853431	0.348952	0.348952	0.348952	0.577019	0.547258	0.577138	0.199700	
0.725080	0.646114	0.902577	0.398603	0.398603	0.398603	0.626442	0.596711	0.626561	0.249500	
0.774355	0.695468	0.951675	0.448204	0.448204	0.448204	0.675816	0.646114	0.675935	0.299251	
0.823581	0.744773	1.000723	0.527726	0.497756	0.497756	0.725140	0.695468	0.725259	0.348952	
0.872757	0.823998	0.050000	0.577198	0.547258	0.547258	0.774415	0.744773	0.774534	0.398603	
0.921885	0.873174	0.099950	0.626621	0.596711	0.596711	0.823640	0.794028	0.823759	0.448204	
0.970963	0.922301	0.149850	0.675994	0.646114	0.646114	0.872817	0.843234	0.872935	0.497756	
1.019992	1.001348	0.229670	0.725318	0.695468	0.695468	0.921944	0.892391	0.922062	0.547258	
0.050000	0.050000	0.279441	0.774593	0.744773	0.744773	0.971022	0.941498	0.971140	0.596711	
0.099950	0.099950	0.329161	0.823819	0.794028	0.794028	1.020051	1.020527	1.049000	0.676084	
0.149850	0.149850	0.378832	0.872995	0.843234	0.873204	0.050000	0.050000	0.050000	0.725408	
0.199700	0.199700	0.428453	0.922122	0.892391	0.922331	0.099950	0.099950	0.099950	0.774683	
0.249500	0.249500	0.478025	0.971200	0.941498	0.971408	0.149850	0.149850	0.149850	0.823908	
0.299251	0.299251	0.527547	1.020228	1.020527	1.049000	0.229670	0.199700	0.199700	0.873084	
0.348952	0.348952	0.606989	0.050000	0.050000	0.050000	0.279441	0.249500	0.249500	0.922211	
0.398603	0.398603	0.656382	0.099950	0.099950	0.099950	0.329161	0.299251	0.299251	0.971289	
0.448204	0.448204	0.705726	0.149850	0.149850	0.149850	0.378832	0.348952	0.348952	1.020318	
0.497756	0.497756	0.755020	0.199700	0.199700	0.199700	0.428453	0.398603	0.428573	0.050000	
0.547258	0.547258	0.804265	0.249500	0.249500	0.249500	0.478025	0.448204	0.478144	0.099950	
0.596711	0.596711	0.853461	0.299251	0.299251	0.299251	0.527547	0.497756	0.527666	0.149850	
0.646114	0.646114	0.902607	0.348952	0.348952	0.348952	0.577019	0.547258	0.577138	0.199700	
0.695468	0.695468	0.951705	0.398603	0.398603	0.398603	0.626442	0.596711	0.626561	0.249500	
0.744773	0.744773	1.000753	0.478174	0.448204	0.448204	0.675816	0.646114	0.675935	0.299251	
0.794028	0.823998	0.050000	0.527696	0.497756	0.497756	0.725140	0.695468	0.725259	0.348952	
0.843234	0.873174	0.099950	0.577168	0.547258	0.547258	0.774415	0.744773	0.774534	0.398603	
0.892391	0.922301	0.149850	0.626591	0.596711	0.596711	0.823640	0.794028	0.823759	0.448204	
0.941498	0.971378	0.199700	0.675965	0.646114	0.646114	0.872817	0.843234	0.872935	0.497756	
0.990557	1.020407	0.279470	0.725289	0.695468	0.695468	0.921944	0.892391	0.922062	0.547258	
0.050000	0.050000	0.329191	0.774563	0.744773	0.744773	0.971022	0.941498	0.971140	0.596711	
0.099950	0.099950	0.378862	0.823789	0.794028	0.794028	1.020051	1.020527	1.049000	0.676084	
0.149850	0.149850	0.428483	0.872965	0.843234	0.873204	0.050000	0.050000	0.050000	0.725408	
0.199700	0.199700	0.478054	0.922092	0.892391	0.922331	0.099950	0.099950	0.099950	0.774683	
0.249500	0.249500	0.527576	0.971170	0.941498	0.971408	0.149850	0.149850	0.149850	0.823908	
0.299251	0.299251	0.577049	1.020199	1.020527	1.049000	0.229670	0.199700	0.199700	0.873084	
0.348952	0.348952	0.656442	0.050000	0.050000	0.050000	0.279441	0.249500	0.249500	0.922211	
0.398603	0.398603	0.705785	0.099950	0.099950	0.099950	0.329161	0.299251	0.299251	0.971289	
0.448204	0.448204	0.755080	0.149850	0.149850	0.149850	0.378832	0.348952	0.348952	1.020318	
0.497756	0.497756	0.804325	0.199700	0.199700	0.199700	0.428453	0.398603	0.428573	0.050000	
0.547258	0.547258	0.853520	0.249500	0.249500	0.249500	0.478025	0.448204	0.478144	0.099950	
0.596711	0.596711	0.902667	0.299251	0.299251	0.299251	0.527547	0.497756	0.527666	0.149850	
0.646114	0.646114	0.951764	0.348952	0.348952	0.348952	0.577019	0.547258	0.577138	0.199700	
0.695468	0.695468	1.000812	0.428573	0.398603	0.398603	0.626442	0.596711	0.626561	0.249500	
0.744773	0.774743	0.050000	0.478144	0.448204	0.448204	0.675816	0.646114	0.675935	0.299251	
0.794028	0.823968	0.099950	0.527666	0.497756	0.497756	0.725140	0.695468	0.725259	0.348952	
0.843234	0.873144	0.149850	0.577138	0.547258	0.547258	0.774415	0.744773	0.774534	0.398603	
0.892391	0.922271	0.199700	0.626561	0.596711	0.596711	0.823640	0.794028	0.823759	0.448204	
0.941498	0.971349	0.249500	0.675935	0.646114	0.646114	0.872817	0.843234	0.872935	0.497756	
0.990557	1.020377	0.329221	0.725259	0.695468	0.695468	0.921944	0.892391	0.922062	0.547258	
