     0		     1		     2		     3		     4		     5		     6		     7		     8		     9		    10		    11		    12		    13		    14		    15		    16		    17		    18		    19		    20		    21		    22		    23		    24		    25		    26		    27		    28		    29		
0.478025	0.299251	0.686262	0.378832	0.428364	0.646114	0.725140	0.804146	0.299251	0.902965	0.754871	0.784960	0.050000	0.229640	0.458363	0.705517	0.577168	0.833847	0.408682	0.099950	0.527487	0.478144	0.129890	0.537875	0.149850	0.705905	0.149850	0.656382	0.378892	0.099950	
0.527547	0.348952	0.735576	0.428453	0.477935	0.695468	0.774415	0.853342	0.348952	0.952062	0.804116	0.834175	0.099950	0.279411	0.507905	0.754811	0.626591	0.883013	0.458274	0.149850	0.576960	0.527666	0.179760	0.587337	0.199700	0.755199	0.199700	0.705725	0.428513	0.149850	
0.577019	0.398603	0.784840	0.478025	0.527457	0.744773	0.823640	0.902489	0.398603	1.001110	0.853312	0.883341	0.149850	0.329131	0.557397	0.804057	0.675965	0.932130	0.507815	0.229670	0.626383	0.577138	0.229580	0.636749	0.249500	0.804443	0.249500	0.755020	0.478084	0.199700	
0.626442	0.448204	0.834056	0.527547	0.576930	0.794028	0.872817	0.951586	0.478174	0.050000	0.902459	0.932457	0.199700	0.378802	0.606840	0.853253	0.725289	0.981198	0.557308	0.279441	0.675756	0.626561	0.279351	0.686113	0.299251	0.853639	0.299251	0.804265	0.527606	0.249500	
0.675816	0.497756	0.883221	0.577019	0.626353	0.843234	0.921944	1.000635	0.557666	0.099950	0.951556	0.981525	0.249500	0.428423	0.656233	0.902399	0.774563	1.049000	0.636720	0.329161	0.725080	0.675935	0.329071	0.735427	0.348952	0.902785	0.348952	0.883430	0.577079	0.299251	
0.725140	0.547258	0.932338	0.626442	0.675727	0.892391	1.000992	0.079970	0.607108	0.149850	1.000605	1.049000	0.329221	0.477995	0.705576	0.951497	0.883729	0.050000	0.686084	0.378832	0.804325	0.755229	0.378742	0.784691	0.398603	0.951883	0.398603	0.932547	0.626502	0.348952	
0.804385	0.626681	0.981406	0.675816	0.725051	0.971468	0.050000	0.129890	0.656501	0.199700	0.050000	0.050000	0.378892	0.527517	0.754871	1.000545	0.962815	0.099950	0.735398	0.428453	0.853521	0.804474	0.428364	0.833906	0.448204	1.030901	0.478174	0.981614	0.675875	0.398603	
0.853580	0.676054	1.030425	0.755110	0.774326	0.050000	0.099950	0.179760	0.705845	0.249500	0.099950	0.099950	0.458483	0.576989	0.834086	0.050000	1.011852	0.179820	0.784662	0.478025	0.902668	0.853669	0.477935	0.883073	0.527726	0.050000	0.557666	1.030633	0.755169	0.448204	
0.902727	0.755348	0.050000	0.804355	0.823551	0.099950	0.179820	0.229580	0.755139	0.299251	0.149850	0.149850	0.508024	0.626412	0.883252	0.129920	0.050000	0.259610	0.833877	0.527547	0.951765	0.902815	0.527457	0.932190	0.577198	0.099950	0.637078	0.050000	0.804414	0.497756	
0.951824	0.804593	0.099950	0.853550	0.872728	0.149850	0.229640	0.279351	0.804384	0.348952	0.199700	0.199700	0.557516	0.675786	0.932369	0.179790	0.099950	0.309351	0.883044	0.577019	1.000813	0.981883	0.576930	0.981257	0.626621	0.149850	0.686441	0.099950	0.853610	0.547258	
1.000872	0.883758	0.149850	0.902697	0.921855	0.199700	0.279411	0.329071	0.853579	0.398603	0.309440	0.249500	0.606959	0.725110	0.981436	0.229610	0.149850	0.359041	0.932161	0.626442	0.050000	1.030901	0.656323	1.030276	0.705964	0.199700	0.735755	0.149850	0.902756	0.596711	
0.050000	0.932875	0.199700	0.951794	0.970933	0.249500	0.329131	0.378742	0.902726	0.448204	0.359131	0.329221	0.656352	0.804355	1.030455	0.309351	0.199700	0.408682	0.981228	0.675816	0.129920	0.050000	0.735637	0.050000	0.785228	0.249500	0.785019	0.199700	0.951853	0.646114	
0.099950	0.981942	0.249500	1.000842	0.079970	0.299251	0.378802	0.428364	0.951823	0.497756	0.408772	0.378892	0.705696	0.913491	0.050000	0.359041	0.249500	0.458274	1.030247	0.755110	0.179790	0.099950	0.784901	0.099950	0.834443	0.299251	0.834234	0.249500	1.030871	0.725438	
0.149850	1.030960	0.359191	0.050000	0.129890	0.348952	0.428423	0.477935	1.030841	0.577228	0.458363	0.458483	0.754990	0.962577	0.099950	0.408682	0.299251	0.537785	0.079970	0.804355	0.229610	0.149850	0.834116	0.149850	0.883609	0.348952	0.883400	0.329221	0.050000	0.774713	
0.229670	0.050000	0.408832	0.099950	0.179760	0.398603	0.477995	0.557427	0.050000	0.626651	0.507905	0.508024	0.804235	1.011615	0.179820	0.458274	0.348952	0.587247	0.129890	0.853550	0.279381	0.199700	0.883282	0.229670	0.932725	0.398603	0.932516	0.378892	0.099950	0.823938	
0.279441	0.099950	0.458423	0.179820	0.229580	0.448204	0.527517	0.606870	0.099950	0.676024	0.557397	0.557516	0.883401	0.050000	0.229640	0.507815	0.398603	0.636660	0.179760	0.902697	0.329101	0.249500	0.932399	0.279441	0.981792	0.448204	0.981584	0.428513	0.149850	0.873114	
0.329161	0.149850	0.507965	0.229640	0.279351	0.497756	0.576989	0.656263	0.149850	0.725348	0.606839	0.606959	0.932517	0.099950	0.279411	0.557308	0.448204	0.686024	0.229580	0.951794	0.378772	0.299251	0.981466	0.329161	1.030811	0.527726	1.030602	0.508054	0.199700	0.922241	
0.378832	0.199700	0.557457	0.279411	0.329071	0.547258	0.626412	0.705607	0.199700	0.774623	0.656233	0.656352	0.981585	0.149850	0.359101	0.606750	0.527726	0.735338	0.279351	1.000842	0.428393	0.348952	1.030485	0.438772	0.050000	0.607168	0.050000	0.557546	0.249500	1.001289	
0.428453	0.249500	0.606899	0.329131	0.378742	0.596711	0.675786	0.754901	0.249500	0.853818	0.705576	0.705696	0.050000	0.199700	0.408742	0.656143	0.577198	0.784602	0.359041	0.050000	0.477965	0.428573	0.050000	0.488333	0.099950	0.656561	0.099950	0.606989	0.329221	0.050000	
0.478025	0.299251	0.656292	0.378802	0.428364	0.646114	0.725110	0.804146	0.299251	0.902965	0.754871	0.754990	0.099950	0.249500	0.458333	0.705487	0.626621	0.833818	0.408682	0.099950	0.527487	0.478144	0.099950	0.537845	0.149850	0.705905	0.149850	0.656382	0.378892	0.099950	
0.527547	0.348952	0.705636	0.428423	0.477935	0.695468	0.774385	0.853342	0.348952	0.952062	0.804116	0.804235	0.149850	0.299251	0.507875	0.754782	0.675994	0.882984	0.458274	0.149850	0.576960	0.527666	0.149850	0.587307	0.199700	0.755199	0.199700	0.705725	0.428513	0.149850	
0.577019	0.398603	0.754930	0.477995	0.527457	0.744773	0.823611	0.902489	0.398603	1.001110	0.853312	0.853431	0.199700	0.348952	0.557367	0.804027	0.725318	0.932101	0.507815	0.229670	0.626383	0.577138	0.199700	0.636720	0.249500	0.804443	0.249500	0.755020	0.478084	0.199700	
0.626442	0.448204	0.804175	0.527517	0.576930	0.794028	0.872787	0.951586	0.478174	0.050000	0.902459	0.902577	0.249500	0.398603	0.606810	0.853223	0.774593	0.981169	0.557308	0.279441	0.675756	0.626561	0.249500	0.686083	0.299251	0.853639	0.299251	0.804265	0.527606	0.249500	
0.675816	0.497756	0.853371	0.576989	0.626353	0.843234	0.921914	1.000635	0.557666	0.099950	0.951556	0.951675	0.299251	0.448204	0.656203	0.902370	0.823819	1.049000	0.636720	0.329161	0.725080	0.675935	0.299251	0.735397	0.348952	0.902785	0.348952	0.883430	0.577079	0.299251	
0.725140	0.547258	0.902518	0.626412	0.675727	0.892391	1.000962	0.079970	0.607108	0.149850	1.000605	1.030693	0.378922	0.497756	0.705547	0.951467	0.932935	0.050000	0.686084	0.378832	0.804325	0.755229	0.348952	0.784661	0.398603	0.951883	0.398603	0.932547	0.626502	0.348952	
0.804385	0.626681	0.951615	0.675786	0.725051	0.971468	0.050000	0.129890	0.656501	0.199700	0.050000	0.050000	0.428543	0.547258	0.754841	1.000516	1.011972	0.129920	0.735398	0.428453	0.853521	0.804474	0.398603	0.833877	0.448204	1.030901	0.508144	0.981614	0.675875	0.398603	
0.853580	0.676054	1.000664	0.755080	0.774326	0.050000	0.129920	0.179760	0.705845	0.249500	0.099950	0.099950	0.508084	0.596711	0.834056	0.050000	0.050000	0.179790	0.784662	0.478025	0.902668	0.853669	0.448204	0.883043	0.527726	0.050000	0.557636	1.030633	0.755169	0.448204	
0.902727	0.755348	0.050000	0.804325	0.823551	0.099950	0.179790	0.229580	0.755139	0.299251	0.149850	0.149850	0.557576	0.646114	0.883222	0.099950	0.099950	0.259580	0.833877	0.527547	0.951765	0.902815	0.497756	0.932160	0.577198	0.099950	0.637048	0.050000	0.804414	0.497756	
0.951824	0.804593	0.099950	0.853521	0.872728	0.149850	0.229610	0.279351	0.804384	0.348952	0.199700	0.199700	0.607019	0.695468	0.932339	0.149850	0.149850	0.309321	0.883044	0.577019	1.000813	0.981883	0.547258	0.981228	0.626621	0.149850	0.686411	0.099950	0.853610	0.547258	
1.000872	0.883758	0.149850	0.902667	0.921855	0.199700	0.279381	0.329071	0.853579	0.398603	0.309440	0.249500	0.656412	0.744773	0.981407	0.199700	0.199700	0.359011	0.932161	0.626442	0.050000	1.030901	0.626681	1.030247	0.705964	0.199700	0.735725	0.149850	0.902756	0.596711	
0.050000	0.932875	0.199700	0.951765	0.970933	0.249500	0.329101	0.378742	0.902726	0.448204	0.359131	0.329221	0.705755	0.823998	1.030425	0.279470	0.249500	0.408652	0.981228	0.675816	0.129920	0.050000	0.706024	0.050000	0.785228	0.249500	0.784989	0.199700	0.951853	0.646114	
0.099950	0.981942	0.249500	1.000813	0.079970	0.299251	0.378772	0.428364	0.951823	0.497756	0.408772	0.378892	0.755049	0.933114	0.050000	0.329191	0.299251	0.458244	1.030247	0.755110	0.179790	0.099950	0.755318	0.099950	0.834443	0.299251	0.834204	0.249500	1.030871	0.725438	
0.149850	1.030960	0.359191	0.050000	0.129890	0.348952	0.428393	0.477935	1.030841	0.577228	0.458363	0.458483	0.804294	0.982181	0.099950	0.378862	0.348952	0.537755	0.079970	0.804355	0.229610	0.149850	0.804563	0.149850	0.883609	0.348952	0.883370	0.329221	0.050000	0.774713	
0.229670	0.050000	0.408832	0.099950	0.179760	0.398603	0.477965	0.557427	0.050000	0.626651	0.507905	0.508024	0.853490	1.031199	0.179820	0.428483	0.398603	0.587218	0.129890	0.853550	0.279381	0.199700	0.853758	0.229670	0.932725	0.398603	0.932487	0.378892	0.099950	0.823938	
0.279441	0.099950	0.458423	0.179820	0.229580	0.448204	0.527487	0.606870	0.099950	0.676024	0.557397	0.557516	0.932607	0.050000	0.229640	0.478054	0.448204	0.636631	0.179760	0.902697	0.329101	0.249500	0.902905	0.279441	0.981792	0.448204	0.981554	0.428513	0.149850	0.873114	
0.329161	0.149850	0.507965	0.229640	0.279351	0.497756	0.576960	0.656263	0.149850	0.725348	0.606839	0.606959	0.981674	0.099950	0.279411	0.527576	0.497756	0.685994	0.229580	0.951794	0.378772	0.299251	0.952002	0.329161	1.030811	0.527726	1.030573	0.508054	0.199700	0.922241	
0.378832	0.199700	0.557457	0.279411	0.329071	0.547258	0.626383	0.705607	0.199700	0.774623	0.656233	0.656352	1.030692	0.179820	0.359101	0.577049	0.577228	0.735308	0.279351	1.000842	0.428393	0.348952	1.031020	0.438772	0.050000	0.607168	0.050000	0.557546	0.249500	1.001289	
0.428453	0.249500	0.636869	0.329131	0.378742	0.596711	0.675756	0.754901	0.249500	0.853818	0.705576	0.735666	0.050000	0.229640	0.408742	0.626472	0.626651	0.784573	0.359041	0.050000	0.477965	0.428573	0.050000	0.488333	0.099950	0.656561	0.099950	0.606989	0.329221	0.050000	
0.478025	0.299251	0.686232	0.378802	0.428364	0.646114	0.725080	0.804146	0.299251	0.902965	0.754871	0.784930	0.099950	0.279411	0.458333	0.675845	0.676024	0.833788	0.408682	0.099950	0.527487	0.478144	0.099950	0.537845	0.149850	0.705905	0.149850	0.656382	0.378892	0.099950	
0.527547	0.348952	0.735546	0.428423	0.477935	0.695468	0.774355	0.853342	0.348952	0.952062	0.804116	0.834145	0.149850	0.329131	0.507875	0.725169	0.725348	0.882954	0.458274	0.149850	0.576960	0.527666	0.149850	0.587307	0.199700	0.755199	0.199700	0.705725	0.428513	0.149850	
0.577019	0.398603	0.784810	0.477995	0.527457	0.744773	0.823581	0.902489	0.398603	1.001110	0.853312	0.883311	0.199700	0.378802	0.557367	0.774444	0.774623	0.932071	0.507815	0.229670	0.626383	0.577138	0.199700	0.636720	0.249500	0.804443	0.249500	0.755020	0.478084	0.199700	
0.626442	0.448204	0.834026	0.527517	0.576930	0.794028	0.872757	0.951586	0.478174	0.050000	0.902459	0.932428	0.249500	0.428423	0.606810	0.823670	0.823848	0.981139	0.557308	0.279441	0.675756	0.626561	0.249500	0.686083	0.299251	0.853639	0.299251	0.804265	0.527606	0.249500	
0.675816	0.497756	0.883192	0.576989	0.626353	0.843234	0.921885	1.000635	0.557666	0.099950	0.951556	0.981495	0.299251	0.477995	0.656203	0.872846	0.873025	1.049000	0.636720	0.329161	0.725080	0.675935	0.299251	0.735397	0.348952	0.902785	0.348952	0.883430	0.577079	0.299251	
0.725140	0.547258	0.932308	0.626412	0.675727	0.892391	1.000933	0.079970	0.607108	0.149850	1.000605	1.049000	0.378922	0.527517	0.705547	0.921973	0.982091	0.050000	0.686084	0.378832	0.804325	0.755229	0.348952	0.784661	0.398603	0.951883	0.398603	0.932547	0.626502	0.348952	
0.804385	0.626681	0.981376	0.675786	0.725051	0.971468	0.050000	0.129890	0.656501	0.199700	0.050000	0.050000	0.428543	0.576989	0.754841	0.971051	1.031109	0.129920	0.735398	0.428453	0.853521	0.804474	0.398603	0.833877	0.448204	1.000931	0.508144	0.981614	0.675875	0.398603	
0.853580	0.676054	1.030395	0.755080	0.774326	1.020497	0.159890	0.179760	0.705845	0.249500	0.099950	0.099950	0.508084	0.626412	0.804086	0.079970	0.050000	0.179790	0.784662	0.478025	0.902668	0.853669	0.448204	0.883043	0.527726	0.050000	0.557636	1.030633	0.755169	0.448204	
0.902727	0.755348	0.050000	0.804325	0.853521	0.050000	0.209730	0.229580	0.755139	0.299251	0.149850	0.149850	0.557576	0.675786	0.853282	0.129890	0.099950	0.259580	0.833877	0.527547	0.951765	0.902815	0.497756	0.932160	0.577198	0.099950	0.637048	0.050000	0.804414	0.497756	
0.951824	0.804593	0.099950	0.853521	0.902668	0.099950	0.259520	0.279351	0.804384	0.348952	0.199700	0.199700	0.607019	0.725110	0.902429	0.179760	0.149850	0.309321	0.883044	0.577019	1.000813	0.981883	0.547258	0.981228	0.626621	0.149850	0.686411	0.099950	0.853610	0.547258	
1.000872	0.883758	0.149850	0.902667	0.951765	0.149850	0.309261	0.329071	0.853579	0.398603	0.309440	0.249500	0.656412	0.774385	0.951527	0.229580	0.199700	0.359011	0.932161	0.626442	0.050000	1.030901	0.626681	1.030247	0.705964	0.199700	0.735725	0.149850	0.902756	0.596711	
0.050000	0.932875	0.199700	0.951765	1.000814	0.229670	0.358952	0.378742	0.902726	0.448204	0.359131	0.329221	0.705755	0.853581	1.030545	0.309321	0.249500	0.408652	0.981228	0.675816	0.129920	0.050000	0.706024	0.050000	0.785228	0.249500	0.784989	0.199700	0.951853	0.646114	
0.099950	0.981942	0.249500	1.030783	0.079970	0.279441	0.408593	0.428364	0.951823	0.497756	0.408772	0.378892	0.755049	0.962667	0.050000	0.359011	0.299251	0.458244	1.030247	0.755110	0.179790	0.099950	0.755318	0.099950	0.834443	0.299251	0.834204	0.249500	1.030871	0.725438	
0.149850	1.030960	0.359191	0.050000	0.129890	0.329161	0.458184	0.477935	1.030841	0.577228	0.458363	0.458483	0.804294	1.011704	0.129920	0.408652	0.348952	0.537755	0.079970	0.804355	0.229610	0.149850	0.804563	0.179820	0.883609	0.348952	0.883370	0.329221	0.050000	0.774713	
0.229670	0.050000	0.408832	0.129920	0.179760	0.378832	0.507726	0.557427	0.050000	0.626651	0.507905	0.508024	0.883460	0.050000	0.179790	0.458244	0.398603	0.587218	0.129890	0.853550	0.279381	0.199700	0.853758	0.229640	0.932725	0.398603	0.932487	0.378892	0.099950	0.823938	
0.279441	0.099950	0.458423	0.179790	0.229580	0.428453	0.557218	0.606870	0.099950	0.676024	0.557397	0.557516	0.932577	0.099950	0.229610	0.507786	0.448204	0.636631	0.179760	0.902697	0.329101	0.249500	0.902905	0.279411	0.981792	0.448204	0.981554	0.428513	0.149850	0.873114	
0.329161	0.149850	0.507965	0.229610	0.279351	0.478025	0.606661	0.656263	0.149850	0.725348	0.606839	0.606959	0.981644	0.149850	0.279381	0.557278	0.497756	0.685994	0.229580	0.951794	0.378772	0.299251	0.952002	0.329131	1.030811	0.527726	1.030573	0.508054	0.199700	0.922241	
0.378832	0.199700	0.557457	0.279381	0.329071	0.527547	0.656054	0.705607	0.199700	0.774623	0.656233	0.656352	1.030662	0.229670	0.359071	0.606721	0.577228	0.735308	0.279351	1.000842	0.428393	0.348952	1.031020	0.438742	0.050000	0.607168	0.050000	0.557546	0.249500	1.001289	
0.428453	0.249500	0.636869	0.329101	0.378742	0.577019	0.705398	0.754901	0.249500	0.853818	0.705576	0.735666	0.050000	0.279441	0.408712	0.656114	0.626651	0.784573	0.359041	0.050000	0.477965	0.428573	0.050000	0.488303	0.099950	0.656561	0.099950	0.606989	0.329221	0.050000	
