     0		     1		     2		     3		     4		     5		     6		     7		     8		     9		    10		    11		    12		    13		    14		    15		    16		    17		    18		    19		    20		    21		    22		    23		    24		    25		    26		    27		    28		    29		    30		    31		    32		    33		    34		    35		
0.661143	0.517940	0.907622	0.905777	0.726591	0.318295	0.379987	1.000000	0.735327	0.564967	0.407720	0.201681	0.168214	0.907606	0.930873	0.636058	0.210503	1.031637	0.860078	0.988839	0.972859	0.363099	0.344711	0.855068	0.630111	0.852411	0.430422	0.570226	0.648191	0.449932	0.504562	0.201334	0.857872	0.304184	0.997111	0.476464	
0.799821	0.656904	1.000000	1.000000	0.865138	0.457658	0.519227	0.140000	0.873856	0.703838	0.546905	0.341278	0.307878	1.000000	1.000000	0.774785	0.350082	0.140000	0.998358	1.000000	1.000000	0.502253	0.483902	0.993237	0.768731	0.990586	0.569441	0.708965	0.786775	0.588912	0.643433	0.340812	0.996037	0.443456	1.048000	0.615331	
0.968221	0.825591	0.170000	0.170000	1.000000	0.626743	0.688189	0.309720	1.000000	0.872430	0.715811	0.510596	0.477262	0.170000	0.170000	0.943236	0.519382	0.309720	1.000000	0.169940	0.169940	0.671188	0.652874	1.000000	0.937073	1.000000	0.738122	0.877367	0.955021	0.757555	0.811966	0.509950	1.048000	0.612329	0.169760	0.783860	
1.000000	1.000000	0.429600	0.429600	0.259940	0.885429	0.946752	0.569041	0.259940	1.000000	0.974319	0.769514	0.736247	0.429600	0.429600	1.000000	0.778223	0.568981	0.259880	0.429480	0.429480	0.929726	0.911448	0.259880	1.000000	0.259820	0.996466	1.000000	1.000000	1.000000	1.000000	0.768570	0.259640	0.870744	0.429060	1.011932	
0.200000	0.200000	0.628741	0.628741	0.459420	1.000000	1.000000	0.767902	0.459420	0.200000	1.000000	0.967915	0.934715	0.628681	0.628681	0.199940	0.976607	0.767783	0.459300	0.628561	0.628561	1.000000	1.000000	0.459180	0.199820	0.459120	1.000000	0.199760	0.199760	0.199760	0.199760	0.966793	0.458881	1.038763	0.627902	0.199700	
0.369600	0.369600	0.797483	0.797483	0.628501	0.170000	0.170000	0.936367	0.628501	0.369600	0.170000	1.000000	1.000000	0.797303	0.797303	0.369420	1.000000	0.936067	0.628202	0.797124	0.797124	0.169820	0.169820	0.628082	0.369240	0.628022	0.169820	0.369180	0.369180	0.369180	0.369180	1.048000	0.627723	0.169760	0.796407	0.369061	
0.418861	0.418861	0.845888	0.845888	0.677244	0.219660	0.219660	0.984494	0.677244	0.418861	0.219660	0.050000	0.050000	0.845709	0.845709	0.418681	0.050000	0.984195	0.676945	0.845530	0.845530	0.219480	0.219480	0.676826	0.418502	0.676766	0.219480	0.418442	0.418442	0.418442	0.418442	0.050000	0.676468	0.219420	0.844814	0.418322	
0.528023	0.528023	0.954197	0.954197	0.785890	0.329221	0.329221	1.000000	0.785830	0.527963	0.329161	0.159840	0.159840	0.953957	0.953957	0.527784	0.159840	1.048000	0.785471	0.953719	0.953719	0.328921	0.328921	0.785352	0.527545	0.785293	0.328921	0.527485	0.527485	0.527485	0.527485	0.159780	0.784995	0.328862	0.953004	0.527366	
0.876967	0.876967	1.000000	1.000000	1.000000	0.678442	0.678442	0.349880	1.000000	0.876787	0.678382	0.509400	0.509400	1.000000	1.000000	0.876488	0.509280	0.349760	1.000000	1.000000	1.000000	0.677904	0.677904	1.000000	0.876070	1.000000	0.677784	0.875950	0.875950	0.875950	0.875950	0.508980	1.000000	0.677664	1.048000	0.875711	
0.925213	0.925213	0.050000	0.050000	0.050000	0.727085	0.727085	0.399180	0.050000	0.925034	0.727026	0.558382	0.558382	0.050000	0.050000	0.924735	0.558262	0.399060	0.050000	0.050000	0.050000	0.726548	0.726548	0.050000	0.924318	0.050000	0.726428	0.924198	0.924198	0.924198	0.924198	0.557962	0.050000	0.726309	0.050000	0.923960	
0.973363	0.973363	0.099900	0.099900	0.099900	0.775631	0.775631	0.448382	0.099900	0.973184	0.775572	0.607265	0.607265	0.099900	0.099900	0.972886	0.607145	0.448262	0.099900	0.099900	0.099900	0.775095	0.775095	0.099900	0.972469	0.099900	0.774975	0.972350	0.972350	0.972350	0.972350	0.606847	0.099900	0.774856	0.099900	0.972112	
1.000000	1.000000	0.479580	0.479580	0.479580	1.000000	1.000000	0.827365	0.479580	1.000000	1.000000	0.985870	0.985870	0.479520	0.479520	1.000000	0.985691	0.827126	0.479460	0.479460	0.479460	1.000000	1.000000	0.479460	1.000000	0.479400	1.000000	1.000000	1.000000	1.000000	1.000000	0.985093	0.479160	1.000000	0.479100	1.048000	
0.170000	0.170000	0.648621	0.648621	0.648621	0.170000	0.170000	0.995710	0.648621	0.170000	0.170000	1.000000	1.000000	0.648441	0.648441	0.169880	1.000000	0.995292	0.648321	0.648321	0.648321	0.169820	0.169820	0.648321	0.169820	0.648261	0.169820	0.169820	0.169820	0.169820	0.169820	1.048000	0.647962	0.169760	0.647902	0.169760	
